Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2016-02-26,0.39,0.015,4.0,0.385,0.39,86.67,0.4,0.38,0.375,8000.0,3119.0,5000.0
2016-02-25,0.375,0.035,8.537,0.37,0.375,83.33,0.41,0.35,0.41,11910.0,4498.0,5000.0
2016-02-24,0.405,0.01,2.41,0.4,0.405,90.0,0.41,0.4,0.415,3045.0,1238.0,5000.0
2016-02-23,0.41,0.005,1.235,0.41,0.415,91.11,0.435,0.41,0.405,27500.0,11608.0,5000.0
2016-02-22,0.405,0.03,8.0,0.4,0.405,90.0,0.415,0.38,0.375,9835.0,3934.0,5000.0
2016-02-19,0.37,0.01,2.632,0.37,0.375,82.22,0.38,0.365,0.38,4770.0,1763.0,5000.0
2016-02-18,0.38,0.0,0.0,0.38,0.385,84.44,0.39,0.375,0.38,3720.0,1430.0,5000.0
2016-02-17,0.38,0.015,3.797,0.375,0.385,84.44,0.44,0.375,0.395,13110.0,5260.0,5000.0
2016-02-16,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-15,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-12,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-11,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-05,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-04,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-03,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-02,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-02-01,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-01-29,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-01-28,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-01-27,0.395,0.0,0.0,,,87.78,,,0.395,0.0,0.0,5000.0
2016-01-26,0.39,0.025,6.849,0.39,0.395,86.67,0.42,0.37,0.365,32810.0,12871.0,5000.0
2016-01-25,0.365,0.005,1.389,0.365,0.37,81.11,0.365,0.355,0.36,3115.0,1118.0,5000.0
2016-01-22,0.36,0.005,1.408,0.36,0.365,80.0,0.36,0.35,0.355,4600.0,1643.0,5000.0
2016-01-21,0.355,0.0,0.0,0.355,0.36,78.89,0.37,0.355,0.355,6250.0,2267.0,5000.0
2016-01-20,0.355,0.02,5.333,0.35,0.355,78.89,0.37,0.345,0.375,6515.0,2324.0,5000.0
2016-01-19,0.38,0.015,4.11,0.37,0.38,84.44,0.38,0.36,0.365,2575.0,954.0,5000.0
2016-01-18,0.365,0.01,2.817,0.365,0.37,81.11,0.365,0.35,0.355,3590.0,1291.0,5000.0
2016-01-15,0.355,0.005,1.389,0.355,0.36,78.89,0.36,0.355,0.36,315.0,113.0,5000.0
2016-01-14,0.365,0.005,1.351,0.36,0.365,81.11,0.365,0.35,0.37,2595.0,926.0,5000.0
2016-01-13,0.375,0.01,2.74,0.37,0.375,83.33,0.38,0.365,0.365,2970.0,1097.0,5000.0
2016-01-12,0.365,0.005,1.351,0.36,0.365,81.11,0.37,0.355,0.37,3750.0,1352.0,5000.0
2016-01-11,0.365,0.015,3.947,0.365,0.37,81.11,0.37,0.355,0.38,4445.0,1624.0,5000.0
2016-01-08,0.37,0.005,1.333,0.37,0.375,82.22,0.375,0.36,0.375,2175.0,806.0,5000.0
2016-01-07,0.365,0.015,3.947,0.365,0.37,81.11,0.375,0.355,0.38,6955.0,2535.0,5000.0
2016-01-06,0.39,0.005,1.299,0.39,0.395,86.67,0.39,0.375,0.385,400.0,154.0,5000.0
2016-01-05,0.38,0.005,1.299,0.38,0.385,84.44,0.385,0.375,0.385,1495.0,566.0,5000.0
2016-01-04,0.38,0.015,3.797,0.38,0.385,84.44,0.395,0.38,0.395,3205.0,1238.0,5000.0
2015-12-31,0.395,0.01,2.469,0.395,0.4,87.78,0.405,0.39,0.405,3575.0,1416.0,5000.0
2015-12-30,0.405,0.0,0.0,0.4,0.405,90.0,0.41,0.4,0.405,1875.0,760.0,5000.0
2015-12-29,0.405,0.005,1.22,0.4,0.41,90.0,0.41,0.4,0.41,1395.0,563.0,5000.0
2015-12-28,0.415,0.02,4.598,0.415,0.42,92.22,0.435,0.415,0.435,5565.0,2387.0,5000.0
2015-12-24,0.435,0.0,0.0,0.435,0.44,96.67,0.44,0.425,0.435,20565.0,8911.0,5000.0
2015-12-23,0.455,0.005,1.111,0.45,0.455,101.11,0.46,0.43,0.45,19660.0,8782.0,5000.0
2015-12-22,0.43,0.03,7.5,0.43,0.435,95.56,0.43,0.39,0.4,12400.0,5101.0,5000.0
2015-12-21,0.4,0.005,1.235,0.4,0.405,88.89,0.405,0.395,0.405,925.0,370.0,5000.0
2015-12-18,0.415,0.015,3.75,0.415,0.42,92.22,0.425,0.405,0.4,11265.0,4683.0,5000.0
2015-12-17,0.4,0.005,1.266,0.395,0.4,88.89,0.415,0.39,0.395,4970.0,2013.0,5000.0
2015-12-16,0.395,0.005,1.282,0.39,0.395,87.78,0.43,0.39,0.39,18510.0,7656.0,5000.0
2015-12-15,0.4,0.04,11.111,0.395,0.4,88.89,0.405,0.36,0.36,5810.0,2221.0,5000.0
2015-12-14,0.355,0.015,4.054,0.355,0.36,78.89,0.36,0.34,0.37,5490.0,1933.0,5000.0
2015-12-11,0.38,0.035,8.434,0.375,0.38,84.44,0.415,0.38,0.415,13590.0,5304.0,5000.0
2015-12-10,0.41,0.01,2.381,0.41,0.415,91.11,0.42,0.41,0.42,3485.0,1449.0,5000.0
2015-12-09,0.43,0.015,3.614,0.42,0.43,95.56,0.435,0.41,0.415,12895.0,5448.0,5000.0
2015-12-08,0.415,0.005,1.19,0.41,0.42,92.22,0.425,0.41,0.42,13425.0,5615.0,5000.0
2015-12-07,0.42,0.015,3.448,0.42,0.425,93.33,0.435,0.41,0.435,20180.0,8460.0,5000.0
2015-12-04,0.435,0.005,1.163,0.43,0.435,96.67,0.465,0.42,0.43,22875.0,10005.0,5000.0
2015-12-03,0.43,0.005,1.176,0.425,0.43,95.56,0.44,0.415,0.425,4165.0,1797.0,5000.0
2015-12-02,0.43,0.005,1.149,0.42,0.43,95.56,0.44,0.415,0.435,6795.0,2883.0,5000.0
2015-12-01,0.435,0.0,0.0,0.43,0.44,96.67,0.445,0.43,0.435,7905.0,3474.0,5000.0
2015-11-30,0.44,0.02,4.348,0.435,0.445,97.78,0.46,0.42,0.46,6510.0,2842.0,5000.0
2015-11-27,0.46,0.005,1.099,0.46,0.465,102.22,0.485,0.435,0.455,9740.0,4487.0,5000.0
2015-11-26,0.46,0.005,1.075,0.46,0.465,102.22,0.47,0.46,0.465,2345.0,1094.0,5000.0
2015-11-25,0.465,0.02,4.124,0.465,0.47,103.33,0.475,0.465,0.485,3910.0,1833.0,5000.0
2015-11-24,0.485,0.0,0.0,0.485,0.49,107.78,0.485,0.465,0.485,6395.0,3058.0,5000.0
2015-11-23,0.485,0.0,0.0,0.485,0.49,107.78,0.53,0.48,0.485,29120.0,14607.0,5000.0
2015-11-20,0.485,0.01,2.105,0.485,0.49,107.78,0.49,0.455,0.475,18170.0,8600.0,5000.0
2015-11-19,0.48,0.07,17.073,0.475,0.48,106.67,0.485,0.41,0.41,32845.0,14951.0,5000.0
2015-11-18,0.415,0.025,5.682,0.415,0.42,92.22,0.44,0.415,0.44,12325.0,5207.0,5000.0
2015-11-17,0.445,0.005,1.111,0.44,0.445,98.89,0.47,0.44,0.45,11390.0,5195.0,5000.0
2015-11-16,0.485,0.025,5.435,0.48,0.485,107.78,0.51,0.45,0.46,58482.0,28109.0,5000.0
2015-11-13,0.46,0.045,10.843,0.455,0.46,102.22,0.46,0.4,0.415,70641.0,30442.0,5000.0
2015-11-12,0.405,0.055,15.714,0.4,0.405,90.0,0.41,0.36,0.35,59680.0,23346.0,5000.0
2015-11-11,0.345,0.0,0.0,0.345,0.35,76.67,0.355,0.34,0.345,2295.0,796.0,5000.0
2015-11-10,0.345,0.005,1.471,0.345,0.35,76.67,0.365,0.345,0.34,4050.0,1436.0,5000.0
2015-11-09,0.34,0.005,1.449,0.34,0.345,75.56,0.35,0.335,0.345,625.0,213.0,5000.0
2015-11-06,0.345,0.01,2.985,0.34,0.345,76.67,0.36,0.33,0.335,2030.0,699.0,5000.0
2015-11-05,0.34,0.01,2.857,0.34,0.345,75.56,0.36,0.335,0.35,1705.0,580.0,5000.0
2015-11-04,0.345,0.0,0.0,0.34,0.345,76.67,0.36,0.34,0.345,755.0,264.0,5000.0
2015-11-03,0.35,0.005,1.408,0.345,0.35,77.78,0.365,0.345,0.355,1355.0,479.0,5000.0
2015-11-02,0.36,0.01,2.857,0.355,0.36,80.0,0.385,0.35,0.35,19390.0,7197.0,5000.0
2015-10-30,0.35,0.015,4.478,0.35,0.355,77.78,0.36,0.32,0.335,20184.0,6821.0,5000.0
2015-10-29,0.335,0.0,0.0,0.33,0.335,74.44,0.335,0.325,0.335,1165.0,386.0,5000.0
2015-10-28,0.335,0.01,2.899,0.335,0.34,74.44,0.345,0.33,0.345,1605.0,538.0,5000.0
2015-10-27,0.335,0.0,0.0,0.335,0.34,74.44,0.34,0.33,0.335,4305.0,1434.0,5000.0
2015-10-26,0.335,0.015,4.286,0.335,0.34,74.44,0.35,0.335,0.35,3695.0,1261.0,5000.0
2015-10-23,0.35,0.005,1.408,0.35,0.355,77.78,0.36,0.345,0.355,4340.0,1539.0,5000.0
2015-10-22,0.355,0.01,2.74,0.355,0.36,78.89,0.365,0.355,0.365,2020.0,723.0,5000.0
2015-10-20,0.365,0.02,5.195,0.365,0.37,81.11,0.385,0.36,0.385,3860.0,1417.0,5000.0
2015-10-19,0.38,0.02,5.556,0.375,0.38,84.44,0.38,0.36,0.36,4525.0,1664.0,5000.0
2015-10-16,0.36,0.015,4.0,0.36,0.365,80.0,0.375,0.36,0.375,3745.0,1364.0,5000.0
2015-10-15,0.37,0.01,2.632,0.365,0.37,82.22,0.385,0.37,0.38,2505.0,941.0,5000.0
2015-10-14,0.37,0.01,2.632,0.37,0.375,82.22,0.385,0.37,0.38,3260.0,1234.0,5000.0
2015-10-13,0.38,0.005,1.299,0.375,0.38,84.44,0.385,0.375,0.385,2620.0,994.0,5000.0
2015-10-12,0.38,0.005,1.299,0.375,0.38,84.44,0.395,0.375,0.385,6795.0,2615.0,5000.0
2015-10-09,0.385,0.01,2.667,0.37,0.385,85.56,0.41,0.37,0.375,27590.0,10918.0,5000.0
2015-10-08,0.375,0.01,2.74,0.375,0.38,83.33,0.38,0.365,0.365,3180.0,1192.0,5000.0
2015-10-07,0.365,0.01,2.667,0.365,0.37,81.11,0.38,0.355,0.375,6276.0,2292.0,5000.0
2015-10-06,0.365,0.03,8.955,0.36,0.37,81.11,0.395,0.335,0.335,8870.0,3303.0,5000.0
2015-10-05,0.33,0.01,2.941,0.33,0.335,73.33,0.34,0.33,0.34,905.0,304.0,5000.0
2015-10-02,0.34,0.01,2.857,0.34,0.35,75.56,0.355,0.34,0.35,545.0,189.0,5000.0
2015-09-30,0.35,0.0,0.0,0.34,0.35,77.78,0.37,0.335,0.35,3650.0,1271.0,5000.0
2015-09-29,0.355,0.025,6.579,0.35,0.355,,0.375,0.35,0.38,4371.0,1578.0,5000.0
2015-09-25,0.38,0.005,1.333,0.37,0.375,,0.4,0.37,0.375,18330.0,7086.0,5000.0
2015-09-24,0.375,0.07,22.951,0.375,0.38,,0.385,0.31,0.305,29295.0,10588.0,5000.0
2015-09-23,0.295,0.01,3.279,0.29,0.3,,0.305,0.295,0.305,650.0,197.0,5000.0
2015-09-22,0.305,0.005,1.667,0.305,0.31,,0.31,0.305,0.3,910.0,279.0,5000.0
2015-09-21,0.3,0.0,0.0,0.295,0.3,,0.305,0.295,0.3,1715.0,515.0,5000.0
2015-09-18,0.3,0.005,1.695,0.295,0.3,,0.305,0.295,0.295,1690.0,507.0,5000.0
2015-09-17,0.295,0.01,3.509,0.29,0.295,,0.305,0.29,0.285,2000.0,589.0,5000.0
2015-09-16,0.28,0.005,1.754,0.275,0.285,,0.29,0.255,0.285,885.0,239.0,5000.0
2015-09-15,0.28,0.005,1.754,0.275,0.28,,0.28,0.28,0.285,100.0,28.0,5000.0
2015-09-14,0.285,0.01,3.39,0.285,0.29,,0.295,0.28,0.295,950.0,273.0,5000.0
2015-09-10,0.3,0.03,11.111,0.3,0.305,,0.315,0.26,0.27,5210.0,1556.0,5000.0
2015-09-09,0.27,0.015,5.882,0.26,0.27,,0.275,0.255,0.255,2205.0,580.0,5000.0
2015-09-08,0.265,0.01,3.922,0.255,0.265,,0.275,0.265,0.255,55.0,15.0,5000.0
2015-09-07,0.26,0.017,6.996,0.255,0.26,,0.26,0.255,0.243,1250.0,319.0,5000.0
2015-09-04,0.243,0.007,2.8,0.24,0.246,,0.26,0.24,0.25,5620.0,1383.0,5000.0
2015-09-02,0.25,0.0,0.0,0.25,0.26,,0.27,0.241,0.25,1995.0,509.0,5000.0
2015-09-01,0.275,0.025,10.0,0.255,0.275,,0.275,0.25,0.25,804.0,211.0,5000.0
2015-08-31,0.26,0.01,3.704,0.255,0.26,,0.275,0.249,0.27,5565.0,1433.0,5000.0
2015-08-28,0.27,0.01,3.571,0.27,0.28,,0.295,0.27,0.28,2210.0,621.0,5000.0
2015-08-27,0.28,0.02,7.692,0.27,0.28,,0.29,0.26,0.26,2520.0,680.0,5000.0
2015-08-26,0.275,0.025,10.0,0.265,0.275,,0.28,0.244,0.25,6010.0,1556.0,5000.0
2015-08-25,0.24,0.035,12.727,0.238,0.24,,0.28,0.232,0.275,5765.0,1476.0,5000.0
2015-08-24,0.265,0.04,13.115,0.26,0.265,,0.285,0.25,0.305,6060.0,1653.0,5000.0
2015-08-21,0.305,0.005,1.613,0.305,0.31,,0.31,0.295,0.31,6595.0,1996.0,5000.0
2015-08-20,0.31,0.025,7.463,0.305,0.31,,0.325,0.3,0.335,6040.0,1890.0,5000.0
2015-08-19,0.34,0.015,4.225,0.335,0.345,,0.345,0.34,0.355,995.0,340.0,5000.0
2015-08-18,0.36,0.0,0.0,0.36,0.365,,0.365,0.345,0.36,4245.0,1510.0,5000.0
2015-08-17,0.35,0.01,2.941,0.35,0.36,,0.385,0.34,0.34,2995.0,1059.0,5000.0
2015-08-14,0.34,0.0,0.0,0.34,0.35,,0.355,0.335,0.34,2650.0,903.0,5000.0
2015-08-13,0.34,0.01,2.857,0.34,0.345,,0.34,0.33,0.35,3095.0,1041.0,5000.0
2015-08-12,0.35,0.025,6.667,0.345,0.355,,0.37,0.345,0.375,3650.0,1277.0,5000.0
2015-08-11,0.365,0.0,0.0,0.36,0.375,,0.38,0.36,0.365,1220.0,449.0,5000.0
2015-08-10,0.37,0.01,2.778,0.365,0.37,,0.375,0.35,0.36,1180.0,429.0,5000.0
2015-08-07,0.36,0.005,1.408,0.355,0.365,,0.38,0.36,0.355,6435.0,2338.0,5000.0
2015-08-06,0.355,0.005,1.389,0.355,0.36,,0.355,0.35,0.36,205.0,72.0,5000.0
2015-08-05,0.36,0.0,0.0,0.36,0.365,,0.375,0.36,0.36,1430.0,527.0,5000.0
2015-08-04,0.37,0.005,1.37,0.365,0.37,,0.38,0.345,0.365,2560.0,907.0,5000.0
2015-08-03,0.355,0.035,8.974,0.35,0.36,,0.39,0.35,0.39,1420.0,513.0,5000.0
2015-07-31,0.39,0.01,2.632,0.38,0.39,,0.4,0.38,0.38,1095.0,426.0,5000.0
2015-07-30,0.38,0.01,2.703,0.38,0.385,,0.395,0.38,0.37,1915.0,740.0,5000.0
2015-07-29,0.38,0.005,1.299,0.375,0.38,,0.39,0.36,0.385,2500.0,929.0,5000.0
2015-07-28,0.39,0.005,1.266,0.385,0.39,,0.4,0.38,0.395,5435.0,2094.0,5000.0
2015-07-27,0.39,0.06,13.333,0.385,0.39,,0.45,0.39,0.45,7510.0,3040.0,5000.0
2015-07-24,0.45,0.01,2.174,0.44,0.45,,0.455,0.435,0.46,3680.0,1634.0,5000.0
2015-07-23,0.46,0.015,3.158,0.455,0.46,,0.48,0.45,0.475,6060.0,2779.0,5000.0
2015-07-22,0.47,0.01,2.083,0.47,0.475,,0.48,0.46,0.48,1700.0,801.0,5000.0
2015-07-21,0.475,0.015,3.061,0.475,0.48,,0.485,0.475,0.49,3815.0,1840.0,5000.0
2015-07-20,0.475,0.005,1.064,0.47,0.48,,0.49,0.465,0.47,905.0,427.0,5000.0
2015-07-17,0.47,0.03,6.0,0.465,0.475,,0.51,0.46,0.5,12495.0,6031.0,5000.0
2015-07-16,0.495,0.01,2.062,0.495,0.5,,0.57,0.49,0.485,20260.0,10369.0,5000.0
2015-07-15,0.485,0.0,0.0,0.485,0.49,,0.5,0.47,0.485,10250.0,4922.0,5000.0
2015-07-14,0.49,0.045,10.112,0.49,0.495,,0.51,0.45,0.445,15064.0,7202.0,5000.0
2015-07-13,0.455,0.025,5.814,0.445,0.455,,0.46,0.43,0.43,2570.0,1143.0,5000.0
2015-07-10,0.43,0.03,7.5,0.43,0.435,,0.48,0.425,0.4,13685.0,6216.0,5000.0
2015-07-09,0.39,0.1,34.483,0.39,0.395,,0.42,0.29,0.29,18600.0,6851.0,5000.0
2015-07-08,0.31,0.055,15.068,0.3,0.31,,0.35,0.28,0.365,13631.0,4107.0,5000.0
2015-07-07,0.365,0.02,5.195,0.36,0.365,,0.39,0.355,0.385,8661.0,3215.0,5000.0
2015-07-06,0.375,0.1,21.053,0.37,0.375,,0.53,0.33,0.475,38880.0,14616.0,5000.0
2015-07-03,0.475,0.095,16.667,0.47,0.475,,0.59,0.475,0.57,11295.0,5986.0,5000.0
2015-07-02,0.57,0.04,6.557,0.56,0.57,,0.61,0.56,0.61,9025.0,5246.0,5000.0
2015-06-30,0.61,0.01,1.613,0.61,0.62,,0.63,0.58,0.62,8150.0,4948.0,5000.0
2015-06-29,0.62,0.04,6.061,0.62,0.63,,0.69,0.57,0.66,14335.0,9021.0,5000.0
2015-06-26,0.66,0.02,2.941,0.66,0.67,,0.7,0.66,0.68,13595.0,9282.0,5000.0
2015-06-25,0.7,0.03,4.478,0.7,0.71,,0.73,0.64,0.67,29535.0,20738.0,5000.0
2015-06-24,0.65,0.02,2.985,0.65,0.66,,0.68,0.64,0.67,5115.0,3345.0,5000.0
2015-06-23,0.67,0.02,3.077,0.66,0.67,,0.68,0.65,0.65,4425.0,2947.0,5000.0
2015-06-22,0.65,0.0,0.0,0.64,0.65,,0.67,0.64,0.65,4580.0,3011.0,5000.0
2015-06-19,0.65,0.02,2.985,0.65,0.66,,0.69,0.64,0.67,7835.0,5226.0,5000.0
2015-06-18,0.65,0.01,1.515,0.65,0.66,,0.66,0.64,0.66,4490.0,2924.0,5000.0
2015-06-17,0.65,0.03,4.839,0.64,0.65,,0.65,0.6,0.62,8850.0,5553.0,5000.0
2015-06-16,0.63,0.06,8.696,0.62,0.63,,0.7,0.6,0.69,16460.0,10559.0,5000.0
2015-06-15,0.68,0.0,0.0,0.68,0.69,,0.72,0.68,0.68,18890.0,13138.0,5000.0
2015-06-12,0.68,0.05,7.937,0.68,0.69,,0.7,0.61,0.63,21290.0,14176.0,5000.0
2015-06-11,0.63,0.01,1.613,0.62,0.63,,0.65,0.62,0.62,9755.0,6190.0,5000.0
2015-06-10,0.62,0.06,8.824,0.62,0.63,,0.68,0.62,0.68,21295.0,13572.0,5000.0
2015-06-09,0.67,0.06,8.219,0.67,0.68,,0.75,0.63,0.73,21673.0,14886.0,5000.0
2015-06-08,0.74,0.04,5.128,0.73,0.74,,0.78,0.73,0.78,30335.0,22793.0,5000.0
2015-06-05,0.78,0.03,4.0,0.77,0.78,,0.79,0.76,0.75,20300.0,15729.0,5000.0
2015-06-04,0.75,0.05,6.25,0.75,0.76,,0.81,0.73,0.8,35040.0,26654.0,5000.0
2015-06-03,0.78,0.03,3.704,0.78,0.79,,0.82,0.78,0.81,20875.0,16794.0,5000.0
2015-06-02,0.82,0.0,0.0,0.82,0.83,,0.86,0.77,0.82,48605.0,39329.0,5000.0
2015-06-01,0.81,0.03,3.571,0.81,0.82,,0.92,0.77,0.84,97640.0,81772.0,5000.0
2015-05-29,0.84,0.12,16.667,0.83,0.84,,0.85,0.73,0.72,154346.0,123729.0,5000.0
2015-05-28,0.73,0.03,4.286,0.72,0.73,,0.74,0.71,0.7,34590.0,25152.0,5000.0
2015-05-27,0.72,0.02,2.857,0.72,0.73,,0.72,0.7,0.7,29920.0,21372.0,5000.0
2015-05-26,0.71,0.0,0.0,0.7,0.71,,0.74,0.7,0.71,53155.0,37963.0,5000.0
2015-05-22,0.71,0.01,1.429,0.71,0.72,,0.74,0.7,0.7,28720.0,20670.0,5000.0
2015-05-21,0.71,0.0,0.0,0.71,0.72,,0.74,0.71,0.71,14560.0,10520.0,5000.0
2015-05-20,0.72,0.02,2.857,0.71,0.72,,0.74,0.68,0.7,35990.0,25687.0,5000.0
2015-05-19,0.69,0.02,2.817,0.68,0.69,,0.71,0.62,0.71,34485.0,22668.0,5000.0
2015-05-18,0.7,0.04,5.405,0.7,0.71,,0.77,0.69,0.74,24720.0,17989.0,5000.0
2015-05-15,0.74,0.02,2.778,0.74,0.75,,0.78,0.72,0.72,31164.0,23338.0,5000.0
2015-05-14,0.75,0.09,13.636,0.74,0.75,,0.77,0.66,0.66,95514.0,68554.0,5000.0
2015-05-13,0.61,0.07,12.963,0.6,0.62,,0.63,0.54,0.54,43494.0,25278.0,5000.0
2015-05-12,0.55,0.01,1.852,0.54,0.55,,0.55,0.54,0.54,6825.0,3740.0,5000.0
2015-05-11,0.55,0.0,0.0,0.54,0.55,,0.56,0.54,0.55,7540.0,4155.0,5000.0
2015-05-08,0.55,0.01,1.852,0.54,0.55,,0.56,0.54,0.54,4370.0,2394.0,5000.0
2015-05-07,0.54,0.01,1.818,0.53,0.54,,0.57,0.54,0.55,14645.0,8188.0,5000.0
2015-05-06,0.56,0.03,5.66,0.55,0.56,,0.56,0.52,0.53,11358.0,6183.0,5000.0
2015-05-05,0.51,0.01,1.923,0.51,0.52,,0.52,0.5,0.52,3825.0,1965.0,5000.0
2015-05-04,0.51,0.03,5.556,0.51,0.52,,0.55,0.5,0.54,11138.0,5769.0,5000.0
2015-04-30,0.54,0.0,0.0,0.52,0.54,,0.55,0.53,0.54,11390.0,6186.0,5000.0
2015-04-29,0.54,0.02,3.571,0.54,0.55,,0.56,0.53,0.56,9876.0,5425.0,5000.0
2015-04-28,0.55,0.01,1.786,0.54,0.55,,0.57,0.54,0.56,6980.0,3891.0,5000.0
2015-04-27,0.56,0.0,0.0,0.55,0.57,,0.57,0.52,0.56,14261.0,7874.0,5000.0
2015-04-24,0.56,0.01,1.818,0.55,0.56,,0.56,0.55,0.55,5197.0,2891.0,5000.0
2015-04-23,0.55,0.0,0.0,0.54,0.56,,0.6,0.53,0.55,15725.0,8822.0,5000.0
2015-04-22,0.54,0.04,6.897,0.54,0.55,,0.59,0.53,0.58,13761.0,7718.0,5000.0
2015-04-21,0.59,0.02,3.509,0.58,0.59,,0.61,0.52,0.57,38016.0,22209.0,5000.0
2015-04-20,0.57,0.01,1.786,0.56,0.58,,0.6,0.53,0.56,20873.0,11820.0,5000.0
2015-04-17,0.56,0.05,9.804,0.55,0.56,,0.56,0.49,0.51,52016.0,28000.0,5000.0
2015-04-16,0.48,0.03,6.667,0.48,0.485,,0.48,0.455,0.45,28260.0,13228.0,5000.0
2015-04-15,0.445,0.025,5.952,0.445,0.45,,0.46,0.42,0.42,43439.0,19180.0,5000.0
2015-04-14,0.395,0.03,8.219,0.395,0.4,,0.405,0.37,0.365,29864.0,11849.0,5000.0
2015-04-13,0.37,0.01,2.632,0.365,0.37,,0.38,0.36,0.38,12355.0,4570.0,5000.0
2015-04-10,0.38,0.005,1.299,0.375,0.38,,0.385,0.365,0.385,10982.0,4091.0,5000.0
2015-04-09,0.375,0.015,3.846,0.375,0.38,,0.39,0.375,0.39,5250.0,1991.0,5000.0
2015-04-08,0.39,0.005,1.266,0.39,0.395,,0.4,0.37,0.395,12180.0,4716.0,5000.0
2015-04-02,0.395,0.01,2.469,0.39,0.395,,0.41,0.37,0.405,23835.0,9167.0,5000.0
2015-04-01,0.38,0.025,7.042,0.375,0.385,,0.385,0.35,0.355,11576.0,4315.0,5000.0
2015-03-31,0.35,0.01,2.778,0.345,0.355,,0.36,0.345,0.36,10310.0,3638.0,5000.0
2015-03-30,0.355,0.015,4.054,0.35,0.36,,0.375,0.355,0.37,4125.0,1486.0,5000.0
2015-03-27,0.37,0.015,3.896,0.365,0.37,,0.385,0.365,0.385,20965.0,7836.0,5000.0
2015-03-26,0.38,0.005,1.333,0.37,0.38,,0.38,0.375,0.375,3745.0,1415.0,5000.0
2015-03-25,0.365,0.01,2.667,0.36,0.365,,0.375,0.35,0.375,11060.0,4012.0,5000.0
2015-03-24,0.375,0.005,1.316,0.375,0.38,,0.385,0.375,0.38,5795.0,2191.0,5000.0
2015-03-23,0.375,0.005,1.351,0.375,0.38,,0.38,0.37,0.37,3965.0,1483.0,5000.0
2015-03-20,0.37,0.02,5.128,0.37,0.375,,0.395,0.37,0.39,14450.0,5486.0,5000.0
2015-03-19,0.375,0.02,5.634,0.375,0.38,,0.375,0.36,0.355,10260.0,3795.0,5000.0
2015-03-18,0.355,0.005,1.389,0.355,0.36,,0.36,0.35,0.36,6300.0,2237.0,5000.0
2015-03-17,0.36,0.005,1.37,0.355,0.36,,0.36,0.345,0.365,6605.0,2325.0,5000.0
2015-03-16,0.355,0.015,4.054,0.355,0.36,,0.375,0.35,0.37,8005.0,2861.0,5000.0
2015-03-13,0.37,0.035,10.448,0.365,0.37,,0.38,0.335,0.335,46862.0,17177.0,5000.0
2015-03-12,0.33,0.01,3.125,0.325,0.33,,0.33,0.32,0.32,6890.0,2247.0,5000.0
2015-03-11,0.315,0.0,0.0,0.31,0.32,,0.315,0.31,0.315,4820.0,1516.0,5000.0
2015-03-10,0.315,0.0,0.0,0.31,0.315,,0.32,0.3,0.315,2270.0,709.0,5000.0
2015-03-09,0.315,0.0,0.0,0.315,0.32,,0.32,0.315,0.315,760.0,240.0,5000.0
2015-03-06,0.315,0.015,5.0,0.305,0.315,,0.315,0.31,0.3,1325.0,413.0,5000.0
2015-03-05,0.3,0.015,4.762,0.3,0.31,,0.31,0.3,0.315,2452.0,746.0,5000.0
2015-03-04,0.315,0.0,0.0,0.31,0.315,,0.315,0.31,0.315,530.0,165.0,5000.0
2015-03-03,0.315,0.005,1.613,0.31,0.315,,0.315,0.31,0.31,1785.0,555.0,5000.0
2015-03-02,0.31,0.005,1.587,0.31,0.315,,0.315,0.305,0.315,3720.0,1153.0,5000.0
2015-02-27,0.315,0.0,0.0,0.31,0.315,,0.32,0.31,0.315,1920.0,606.0,5000.0
2015-02-26,0.315,0.005,1.613,0.31,0.315,,0.32,0.31,0.31,865.0,272.0,5000.0
2015-02-25,0.31,0.01,3.125,0.31,0.32,,0.315,0.305,0.32,1675.0,518.0,5000.0
2015-02-24,0.32,0.0,0.0,0.31,0.32,,0.32,0.31,0.32,155.0,48.0,5000.0
2015-02-23,0.32,0.005,1.587,0.315,0.32,,0.32,0.31,0.315,1075.0,341.0,5000.0
2015-02-18,0.315,0.0,0.0,0.31,0.32,,0.315,0.305,0.315,220.0,69.0,5000.0
2015-02-17,0.315,0.005,1.563,0.31,0.315,,0.32,0.315,0.32,162.0,51.0,5000.0
2015-02-16,0.32,0.03,10.345,0.315,0.325,,0.33,0.29,0.29,3585.0,1133.0,5000.0
